Name,Age,Nationality,Club,League,Position,PlayStyle,Overall,Potential,Value_EUR,Wage_EUR,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Acceleration,SprintSpeed,Finishing,ShotPower,LongShots,Volleys,Penalties,Vision,Crossing,ShortPassing,LongPassing,FKAccuracy,Curve,Agility,Balance,Reactions,BallControl,Composure,Interceptions,HeadingAccuracy,DefAwareness,StandingTackle,SlidingTackle,Jumping,Stamina,Strength,Aggression,WeakFoot,SkillMoves,Height_cm,Weight_kg,PreferredFoot,Form,IntCaps,IntGoals,Appearances,Goals,Assists
Axel Tagliafico,33,Georgia,Real Betis,La Liga,CF,Advanced Forward,80,79,16928885,45143,88,85,82,87,42,79,88,89,83,92,89,80,83,79,89,81,75,71,82,93,89,84,94,86,36,76,45,40,36,84,73,84,71,4,2,174,72,Left,9,6,48,19,1,4
Michael Alves,30,Burkina Faso,Rayo Vallecano,La Liga,RW,Winger,70,68,1938562,4064,79,75,77,82,33,62,74,75,83,74,76,84,79,85,85,74,82,73,79,89,80,88,85,81,25,67,28,38,29,58,57,63,65,4,3,182,78,Right,3,58,20,32,5,11
Éder Lewandowski,23,Qatar,Lecce,Serie A,CM,Box to Box,71,75,3120075,8764,68,66,79,74,60,71,64,64,62,60,63,57,74,73,75,74,77,82,71,71,77,77,71,82,56,72,54,55,57,71,68,65,63,4,4,173,72,Right,3,,0,34,7,8
Jordan Henderson,28,Mexico,Al Hilal,Saudi Pro League,LM,Wide Midfielder,64,67,808650,1148,74,73,75,74,42,62,71,67,76,75,64,73,77,67,69,80,73,77,65,76,70,72,81,81,36,54,37,45,48,70,63,65,61,5,2,173,83,Right,10,44,4,28,3,17
Rodrygo Jović,27,Mali,RB Leipzig,Bundesliga,LB,Attacking Full Back,72,76,2524658,3701,77,48,78,71,77,75,70,83,48,50,47,42,43,81,71,84,74,72,78,72,63,74,74,75,71,70,82,73,73,72,79,78,68,3,4,173,86,Right,9,116,6,11,9,20
Nabil Taylor,24,Czech Republic,Marseille,Ligue 1,CM,Mezzala,86,88,69752638,107477,78,76,81,88,64,74,80,71,80,80,80,86,70,81,90,87,79,82,78,88,89,94,82,92,59,73,71,58,70,81,75,79,76,4,2,177,60,Left,3,118,13,9,4,15
Roberto Bruno,20,Colombia,Toronto FC,MLS,CM,Box to Box,63,79,661154,1017,65,62,74,72,56,63,71,68,63,64,65,65,63,68,78,68,72,65,64,69,79,74,78,80,55,63,60,56,58,57,64,61,59,4,3,169,74,Right,6,34,3,24,4,12
Martin de Jong,19,Mexico,PSV,Eredivisie,RM,Winger,74,88,4497017,5980,83,72,84,84,49,68,81,87,67,70,68,69,75,76,89,78,92,91,88,77,84,85,87,83,43,64,51,51,40,66,65,64,76,3,5,166,83,Right,8,52,12,20,1,8
Marcel Donnarumma,21,Switzerland,Newcastle,Premier League,RM,Inside Forward,87,89,69355114,174698,88,77,82,87,57,73,87,85,78,82,78,70,81,74,79,83,89,93,81,90,83,89,94,91,65,70,51,62,48,73,71,67,67,3,4,180,62,Right,4,40,1,17,1,
Jordi Petit,37,Hungary,Villarreal,La Liga,RM,Wide Midfielder,76,74,4745260,11545,82,75,77,79,51,69,87,86,75,74,73,78,75,79,79,83,83,81,81,83,75,81,75,82,45,78,51,56,46,61,66,68,75,2,3,190,92,Left,2,108,15,14,1,
Scott Suárez,33,Sweden,Al Hilal,Saudi Pro League,LB,Wing Back,63,64,337617,1000,70,42,68,63,71,66,67,77,43,44,49,45,37,62,77,66,68,70,53,56,60,68,65,68,74,61,66,68,64,71,72,61,63,2,4,187,60,Left,3,42,0,3,4,8
Theo Roberts,18,Germany,Granada,La Liga,CDM,Box to Box,69,83,1649274,2061,61,57,70,67,81,76,60,61,50,51,49,51,51,69,78,75,64,81,58,73,64,66,72,59,81,67,76,77,88,79,78,74,74,3,3,184,66,Right,8,19,4,27,3,14
Maciej Griezmann,25,Greece,Real Betis,La Liga,RB,Wing Back,72,77,4297716,5737,76,47,72,63,77,70,70,70,51,40,48,52,43,74,73,70,68,77,64,63,62,61,60,58,72,65,70,75,71,71,65,65,63,3,4,179,82,Right,2,83,15,28,7,4
Park Cavani,28,Croatia,West Ham,Premier League,LM,Inside Forward,77,79,8014580,19547,81,71,82,78,53,63,82,74,67,69,65,65,73,89,83,81,76,75,80,74,72,81,80,76,61,60,58,60,52,65,68,58,62,3,5,187,84,Right,1,74,8,38,1,6
Giovani Pereira,16,Italy,Celta Vigo,La Liga,CM,Playmaker,80,86,24533611,30590,75,74,86,83,63,73,68,81,73,79,71,68,75,84,77,82,84,84,81,77,87,89,87,89,60,64,62,61,67,74,75,68,71,4,5,192,67,Right,6,,13,,6,8
Lorenzo Moreno,27,Ecuador,Al Nassr,Saudi Pro League,LB,Defensive Full Back,63,66,761690,1299,75,42,66,63,72,66,82,69,43,37,37,50,35,63,61,71,69,74,70,59,70,62,69,59,68,72,71,77,81,59,68,68,74,4,1,180,86,Left,8,80,6,19,10,16
Ismaila Dumfries,25,Cameroon,Monaco,Ligue 1,LW,Inside Forward,77,81,6052135,11638,84,82,80,88,40,69,85,88,82,86,81,75,89,74,79,82,87,82,81,86,91,91,93,92,33,63,39,40,40,74,73,69,78,4,2,195,79,Right,8,108,31,25,0,
Roberto Tagliafico,22,Iraq,Leicester City,Premier League,CF,Advanced Forward,77,84,10289405,12293,89,85,73,90,35,74,96,89,83,88,79,78,93,65,66,74,68,76,93,96,84,91,84,93,29,68,34,37,38,75,80,76,69,3,5,177,77,Right,10,49,33,15,15,19
Amine Kante,30,Iraq,Fenerbahce,Süper Lig,CDM,Anchor,75,75,5800997,11814,60,64,76,72,85,80,62,65,70,62,56,58,63,73,84,74,82,71,71,77,70,69,78,75,88,82,79,79,82,83,78,84,72,4,2,184,75,Right,2,103,7,8,9,0
Carlos Bentancur,29,Greece,Venezia,Serie A,CM,Box to Box,65,69,513690,1000,70,62,79,79,59,63,65,63,65,55,57,53,54,87,81,75,79,69,78,86,75,83,72,80,52,66,59,61,68,55,62,57,68,5,5,172,94,Right,2,15,6,11,1,12
Nicolás Barella,21,Denmark,Borussia Dortmund,Bundesliga,ST,Target Man,79,82,14365066,30242,87,89,77,80,30,81,85,84,91,84,83,86,93,84,72,78,79,86,86,73,78,76,85,73,29,90,29,23,32,75,75,87,85,4,5,170,97,Left,6,101,55,9,26,14
Nico Carvalho,29,Nigeria,Crystal Palace,Premier League,LW,Inside Forward,76,76,9640433,24782,88,83,77,86,34,74,94,95,80,77,87,73,77,83,83,83,84,72,91,84,83,89,90,78,30,78,37,33,39,73,81,67,78,4,3,172,70,Left,9,43,16,1,6,19
N'Golo Becker,24,UAE,Ajax,Eredivisie,CM,Box to Box,76,79,7495032,18147,69,66,74,74,68,71,62,63,60,65,73,64,66,68,74,75,80,75,64,81,77,75,68,70,60,75,75,72,73,70,68,70,62,3,4,186,71,Right,8,24,8,17,10,3
Wojciech Aguerd,25,Burkina Faso,Inter Milan,Serie A,CAM,Classic 10,93,99,242819714,312912,86,90,93,92,58,78,93,85,86,89,89,86,89,99,93,87,88,91,97,86,86,88,91,97,59,75,58,63,53,81,73,73,72,3,3,179,72,Right,2,19,13,34,5,15
Virgil Rice,31,Guinea,West Ham,Premier League,CB,Bruiser,87,85,84466108,193286,70,58,75,64,87,87,75,68,52,51,56,50,62,74,81,79,77,73,73,59,64,59,65,69,81,81,85,93,83,88,88,89,79,2,5,176,71,Left,9,46,1,32,0,5
Ilkay Immobile,22,Italy,Heidenheim,Bundesliga,CB,Ball Playing Defender,68,78,1844620,3305,61,37,67,56,80,80,65,55,42,30,30,29,40,66,68,65,72,79,57,61,64,59,60,60,75,75,77,80,78,87,76,75,72,3,3,184,76,Right,3,26,4,25,4,8
Federico Kramarić,22,Japan,Lille,Ligue 1,CB,Ball Playing Defender,74,80,6573594,11780,63,43,73,59,80,82,70,60,51,42,50,37,50,69,70,75,67,72,55,59,62,61,63,67,87,75,76,74,88,79,77,87,77,3,3,177,70,Right,5,52,,32,2,16
Mason Troost,18,Ecuador,Celtic,Scottish Prem,LB,Defensive Full Back,77,91,8872700,12693,78,55,72,69,75,70,75,84,50,50,54,48,47,70,66,77,76,68,59,73,61,72,63,62,79,68,69,71,84,71,66,72,62,4,3,174,74,Right,2,32,10,33,3,12
Idrissa Boufal,19,Austria,Valencia,La Liga,CAM,Classic 10,73,91,5299054,7009,74,78,81,84,41,63,70,74,82,85,71,80,75,77,80,75,85,93,92,80,89,82,90,89,44,69,42,40,45,65,60,66,54,4,3,190,68,Right,10,30,,38,5,18
Oscar Henderson,33,Indonesia,Torino,Serie A,ST,Target Man,67,65,1527466,3371,74,80,62,75,32,77,77,81,74,76,89,85,84,67,70,62,64,54,79,69,79,70,79,74,26,82,37,37,32,73,70,74,77,4,1,181,86,Right,1,66,48,10,25,1
Sofiane Havertz,16,Bosnia,Nottingham Forest,Premier League,GK,Sweeper Keeper,70,84,2256140,4969,52,17,55,42,11,77,52,55,20,20,25,22,20,56,62,61,63,62,45,35,40,41,43,40,20,80,20,20,20,72,70,70,68,3,3,188,91,Right,7,120,5,23,5,11
Nicolò de Jong,22,Burkina Faso,Shakhtar Donetsk,Ukrainian PL,RM,Winger,74,76,4377210,9620,77,75,85,84,47,75,76,84,71,72,66,74,67,85,85,82,77,82,84,90,84,85,81,80,47,72,42,52,47,78,79,70,67,2,3,185,69,Right,1,57,4,34,9,3
Timo Gnabry,35,Serbia,Salernitana,Serie A,RM,Inside Forward,65,63,595789,1119,74,66,74,76,44,62,72,72,70,62,71,68,66,66,70,74,66,78,83,75,72,70,72,73,39,71,43,47,45,64,58,65,68,4,3,188,58,Right,3,106,10,5,1,5
Samuel Richard,27,Portugal,Holstein Kiel,Bundesliga,LB,Attacking Full Back,64,67,541389,1395,71,42,66,63,70,71,75,76,41,46,48,35,39,60,57,67,65,76,73,69,56,63,58,56,63,64,63,71,74,72,75,76,76,2,2,186,74,Right,6,117,15,6,5,5
Ryan Pogba,18,Armenia,Galatasaray,Süper Lig,CB,Ball Playing Defender,88,96,84285814,105094,78,58,81,66,87,94,75,84,57,61,62,49,60,73,83,87,77,80,76,67,62,68,68,69,90,99,89,79,82,92,96,88,99,5,3,172,79,Right,4,22,0,19,10,0
Ousmane Courtois,17,Spain,AS Roma,Serie A,CAM,Classic 10,82,87,26465648,57911,78,85,87,88,45,67,76,76,77,79,91,80,81,83,78,89,93,79,97,86,88,90,87,92,43,63,50,42,54,73,72,69,61,4,2,184,81,Left,7,47,44,10,7,9
Harry Barella,27,Colombia,Augsburg,Bundesliga,CM,Box to Box,69,70,2146851,3302,70,62,77,82,64,69,70,65,67,64,66,72,57,73,78,74,80,76,83,77,80,88,88,90,72,70,66,72,63,63,70,69,67,2,3,179,84,Right,4,5,9,13,10,18
Silvan Osimhen,28,Brazil,Anderlecht,Pro League,RB,Defensive Full Back,76,76,9123493,23039,74,58,72,74,73,79,75,79,58,54,58,66,59,74,75,68,74,60,64,76,66,76,79,78,65,80,74,66,81,74,77,85,87,3,3,179,67,Right,10,40,13,15,5,7
Matteo Thomas,22,Tanzania,Real Betis,La Liga,CM,Mezzala,66,71,1158200,2539,65,65,81,75,55,63,68,59,69,61,70,71,61,88,89,84,76,72,75,69,70,81,69,83,59,67,57,55,60,70,56,58,60,4,3,200,77,Right,1,113,5,32,0,6
Asier Müller,30,Brazil,Toronto FC,MLS,RM,Inside Forward,62,60,380333,1000,74,66,70,75,42,66,75,78,67,70,75,60,71,68,75,65,71,72,82,81,67,79,73,68,38,65,47,46,44,71,64,70,60,4,2,176,67,Left,1,44,11,35,8,15
Unai Hernández,30,Canada,Sheffield United,Premier League,RW,Explosive Winger,65,63,1066849,1578,83,76,72,80,31,65,80,83,74,77,68,82,75,80,79,70,80,75,84,77,82,78,77,75,24,70,31,31,23,66,58,61,58,3,4,177,76,Right,1,23,36,25,,3
Unai Colombo,24,Mexico,Wolfsburg,Bundesliga,LW,Winger,69,76,2359842,2839,87,75,74,82,30,64,84,84,76,78,77,72,77,72,77,68,75,68,75,82,83,80,81,87,37,69,34,35,21,62,71,67,62,3,3,182,68,Right,3,6,4,35,7,7
Sandro Colombo,33,Tanzania,Heidenheim,Bundesliga,LB,Defensive Full Back,69,68,2401982,2862,73,53,81,65,75,70,70,72,51,56,51,46,45,88,81,84,81,86,63,64,70,59,68,69,73,74,80,73,67,73,73,75,74,4,5,195,73,Right,8,52,10,27,10,16
Chris Mazraoui,27,Mozambique,Monaco,Ligue 1,GK,Aerial Threat,80,82,15961477,24823,59,20,63,53,17,84,54,53,20,24,22,20,28,68,55,61,70,73,54,54,48,47,55,51,20,85,23,20,20,82,89,79,82,3,4,176,73,Left,2,106,10,6,10,5
Michael Van Dijk,28,Guinea,Eintracht Frankfurt,Bundesliga,GK,Sweeper Keeper,80,81,19422348,23260,60,24,67,51,17,82,53,58,21,29,29,23,20,72,64,73,71,71,49,54,56,57,50,43,23,79,22,20,20,77,75,85,90,5,3,173,80,Left,1,18,2,22,1,6
Takumi Gueye,29,Bosnia,Granada,La Liga,CAM,Classic 10,72,76,2295924,5253,70,78,81,79,43,61,66,75,72,74,86,76,74,78,79,83,78,82,85,72,87,74,79,79,42,66,50,38,43,55,61,55,62,3,3,182,78,Left,2,23,4,12,,18
Éder Ilić,27,Italy,Fenerbahce,Süper Lig,LW,Winger,85,85,50847021,66035,92,90,81,88,42,72,94,96,95,83,86,83,96,77,80,80,84,93,88,90,94,82,91,91,44,75,46,35,42,73,75,72,70,5,4,188,80,Right,7,73,54,9,10,6
Sofiane Müller,35,Bosnia,Dynamo Kyiv,Ukrainian PL,CB,Bruiser,80,78,10371653,15980,70,40,73,64,87,88,70,71,37,47,45,39,34,67,70,72,67,67,73,57,61,63,57,56,93,81,81,80,79,88,84,95,95,2,4,177,67,Left,10,,,11,7,14
Trent Mendy,25,Japan,Inter Milan,Serie A,CF,False 9,82,85,19710765,54752,78,88,78,89,34,79,76,74,84,91,83,80,96,71,77,75,79,78,83,82,86,88,91,97,27,77,27,27,43,84,75,83,83,4,3,192,81,Right,6,1,21,21,29,0
Kamil Mitoma,30,Egypt,Porto,Primeira Liga,LM,Wide Midfielder,81,81,19677506,25456,85,71,81,86,50,70,87,85,68,64,79,72,64,84,84,80,88,69,84,83,90,84,82,93,55,61,54,55,54,75,73,74,75,3,4,165,73,Right,3,1,,27,9,7
Emmanuel Wagner,23,Indonesia,Shakhtar Donetsk,Ukrainian PL,LB,Defensive Full Back,78,83,12595944,18799,84,52,75,72,77,77,78,91,60,57,59,58,56,83,67,81,71,69,66,73,73,77,71,66,79,75,82,80,74,83,72,83,74,4,5,167,85,Right,5,14,8,29,2,
Koji Mikel,25,Croatia,Darmstadt,Bundesliga,LW,Winger,74,78,7144118,8249,89,74,72,85,34,65,86,83,69,75,80,80,72,64,78,76,67,77,91,90,78,84,79,81,33,63,27,34,36,66,61,62,73,3,1,185,83,Right,2,38,27,14,4,12
N'Golo Kostić,29,Chile,Sassuolo,Serie A,RB,Defensive Full Back,80,82,12633504,17793,81,57,75,73,77,73,76,78,62,62,51,52,57,70,81,80,81,87,77,79,77,69,69,73,80,81,79,81,78,68,75,77,68,3,3,184,72,Left,1,107,13,16,2,11
Grzegorz Carvalho,22,Brazil,Anderlecht,Pro League,CAM,Shadow Striker,80,88,12228172,18471,79,84,86,86,50,72,73,76,86,79,88,92,80,93,80,86,78,78,89,90,91,83,83,93,42,80,47,57,47,64,67,69,80,3,2,182,66,Right,2,61,13,13,3,4
Gabriel Berghuis,24,Chile,Inter Milan,Serie A,CAM,Classic 10,81,85,22812044,32084,77,80,88,88,51,66,73,81,83,87,77,89,78,83,89,90,92,98,92,86,88,90,91,85,52,59,46,48,43,69,66,70,59,4,4,182,75,Right,8,2,24,4,6,8
Alexander Suárez,27,Mali,Metz,Ligue 1,ST,Poacher,61,65,222961,1000,73,80,60,75,24,72,78,79,81,76,71,82,76,65,68,58,52,69,75,69,74,69,77,67,23,81,26,32,29,66,67,65,76,2,3,188,69,Left,8,85,28,0,4,18
N'Golo Bruno,22,Philippines,Toronto FC,MLS,CF,Advanced Forward,72,82,2823672,4271,82,79,76,80,37,70,80,85,85,78,84,82,87,83,77,70,68,79,70,84,79,84,75,80,36,63,44,34,28,69,69,68,68,5,4,189,66,Right,10,18,52,30,7,14
Serge Neuer,29,Tanzania,Juventus,Serie A,CAM,Shadow Striker,78,82,14630995,23409,73,87,85,90,44,66,66,74,93,84,85,94,80,80,92,88,78,75,88,87,84,90,94,95,42,67,42,47,51,68,66,72,57,3,4,189,64,Left,9,4,2,7,10,14
Scott Pulgar,22,Ivory Coast,Lyon,Ligue 1,CAM,Classic 10,76,82,10504893,19346,77,78,86,85,40,70,74,73,75,82,85,76,73,93,77,82,88,82,78,80,81,79,83,87,39,63,40,46,38,78,63,76,74,2,3,172,82,Right,7,70,4,8,3,13
Piotr Lozano,26,Kenya,Juventus,Serie A,CB,Bruiser,88,91,66516693,164645,73,48,78,66,94,94,71,71,49,53,42,43,44,72,82,80,83,85,62,65,62,64,73,62,90,98,98,98,97,99,97,99,90,4,2,192,78,Right,2,72,6,22,1,5
Aitor Esposito,23,Zimbabwe,Juventus,Serie A,LB,Attacking Full Back,82,87,23552955,51651,81,56,79,76,85,77,75,77,62,60,49,53,55,86,74,84,81,85,76,72,83,81,76,74,80,85,91,78,81,74,78,70,80,2,4,171,72,Right,8,78,3,18,4,11
Declan Hernández,33,Russia,Osasuna,La Liga,CAM,Enganche,77,75,5399208,7768,72,83,84,83,48,72,68,66,85,79,85,82,82,90,87,83,86,95,90,81,83,84,90,88,47,68,43,55,49,75,73,75,76,4,5,183,73,Right,7,64,15,21,4,13
Antoine Wagner,19,Morocco,Villarreal,La Liga,ST,Poacher,88,99,58499114,95586,87,88,74,86,32,90,83,81,81,81,92,88,92,70,67,70,66,69,86,92,78,90,88,91,37,83,31,37,39,97,83,91,87,5,4,172,74,Left,2,98,56,28,30,10
Julian Mbappe,28,Philippines,Strasbourg,Ligue 1,RB,Attacking Full Back,75,78,6326296,10759,82,49,66,74,73,74,78,78,44,50,53,53,53,73,75,60,62,70,68,80,73,74,76,80,74,67,80,66,66,77,77,67,77,2,4,183,58,Right,5,102,15,24,2,10
Leon Smith,17,Egypt,Real Madrid,La Liga,CAM,Classic 10,89,99,135288929,192994,81,80,87,90,53,75,74,76,79,87,74,81,78,93,95,84,95,82,97,85,87,95,83,94,56,79,58,56,55,82,74,78,80,4,4,184,62,Right,2,113,25,19,2,19
Oscar Greco,19,North Macedonia,Lorient,Ligue 1,CDM,Defensive Midfielder,67,79,907586,1074,65,61,70,70,79,76,67,64,58,66,61,63,60,65,79,71,73,60,61,66,72,72,72,70,80,70,79,81,86,71,71,77,85,2,1,179,70,Right,1,40,12,8,10,7
Álvaro Casemiro,35,Egypt,Monaco,Ligue 1,CDM,Anchor,76,75,5089043,5660,68,63,79,71,81,79,62,70,69,66,70,67,63,79,78,74,76,89,81,77,65,70,75,78,75,87,86,87,89,81,79,74,81,2,1,178,78,Right,7,94,7,16,6,19
Kylian Müller,21,Kenya,Benfica,Primeira Liga,CF,Complete Forward,80,88,10463906,21982,80,88,76,84,33,81,73,77,91,94,92,96,85,77,75,72,75,75,86,78,89,83,85,82,34,75,40,35,25,73,88,82,90,5,2,184,81,Right,5,109,59,20,26,4
Pedri Tagliafico,27,Qatar,Almeria,La Liga,LM,Wide Midfielder,66,69,953149,1475,74,69,71,74,47,68,73,71,61,75,73,72,64,79,67,73,69,63,66,67,80,73,80,72,51,59,43,39,49,66,70,65,64,2,2,191,80,Right,8,113,13,4,0,17
Daichi Tomiyasu,25,Argentina,Valencia,La Liga,GK,Aerial Threat,85,89,43949569,53992,60,21,62,59,22,83,65,53,20,20,24,20,20,58,59,67,56,74,53,63,53,63,60,54,20,84,20,30,20,83,78,88,76,2,3,167,71,Right,7,2,13,5,4,11
Éder Casemiro,30,Iraq,AS Roma,Serie A,LW,Inside Forward,80,80,13760619,27034,94,87,85,86,33,66,90,93,79,89,84,81,84,84,87,90,89,82,83,93,91,89,83,81,25,73,33,28,40,58,64,73,65,4,5,176,83,Right,4,60,19,37,6,18
Kasper Costa,34,Netherlands,Lens,Ligue 1,CB,Aerial Threat,70,68,3317601,5308,65,38,62,57,81,76,70,71,41,43,30,29,31,66,67,57,65,74,63,61,59,56,51,53,77,68,88,87,87,69,76,78,82,4,3,187,72,Right,1,63,0,,1,0
Michael Budimir,30,Egypt,Wolves,Premier League,CF,Complete Forward,66,64,623911,1000,77,81,68,77,34,70,70,72,78,87,87,89,73,69,63,63,69,73,78,81,76,82,84,78,35,70,29,42,40,73,63,72,78,5,4,173,76,Left,6,18,1,26,0,13
Marten Courtois,27,Jamaica,Monaco,Ligue 1,RW,Explosive Winger,78,80,8260092,10882,91,86,80,86,34,67,96,86,91,93,80,90,79,88,88,83,88,74,96,93,84,89,87,90,28,64,38,33,43,67,60,72,58,3,2,184,84,Right,7,,35,36,6,13
Arkadiusz Kimmich,32,Chile,Lorient,Ligue 1,RB,Wing Back,67,65,1348149,2061,72,44,68,63,70,69,78,72,41,38,46,52,45,75,63,66,76,77,71,58,70,62,70,71,69,76,74,69,70,72,68,76,67,2,5,183,79,Right,9,80,,,3,11
Fabian Gvardiol,22,Australia,Liverpool,Premier League,RB,Defensive Full Back,89,92,93738042,176864,84,62,81,80,80,77,89,89,58,57,64,59,69,81,87,78,76,75,73,74,78,77,87,75,81,86,82,77,83,74,78,81,75,3,4,178,65,Right,8,78,14,31,9,13
Ricardo Kroos,16,USA,Monaco,Ligue 1,RM,Wide Midfielder,86,92,61612281,71475,82,78,85,89,62,73,82,85,72,73,80,73,81,85,81,80,90,75,83,95,83,90,94,92,66,80,66,54,61,71,69,78,71,4,3,182,73,Right,6,66,0,36,8,19
Alejandro Oliveira,24,Jamaica,AS Roma,Serie A,CDM,Box to Box,81,83,21943311,46099,77,66,81,73,85,84,70,75,64,66,64,70,73,83,89,87,87,70,81,69,71,68,74,71,79,77,78,89,94,80,85,90,82,3,2,188,81,Right,5,4,9,19,2,12
Hiroki Depay,25,Switzerland,Real Madrid,La Liga,RM,Winger,84,92,42196401,62513,85,78,82,90,59,74,90,79,86,83,75,76,83,90,77,77,75,82,99,91,92,86,90,98,66,80,53,55,66,78,76,68,69,5,3,195,58,Right,3,78,1,14,0,1
Juan Bruno,23,Austria,Osasuna,La Liga,LW,Explosive Winger,73,77,5796662,12465,84,78,75,81,31,69,89,88,82,83,77,72,76,83,72,76,77,75,81,84,86,79,86,77,35,62,28,32,35,65,68,64,63,3,3,186,69,Right,5,22,16,27,3,19
Harry Mané,27,Peru,Lyon,Ligue 1,LB,Wing Back,85,85,39171192,60542,88,53,79,77,82,81,87,86,53,47,50,52,51,84,87,77,79,72,85,78,74,75,80,74,81,89,86,84,83,87,81,76,75,4,3,170,67,Left,10,44,1,23,2,5
Samuel Kompany,29,Russia,Luton Town,Premier League,CAM,Shadow Striker,65,67,1106318,2685,68,78,81,81,37,62,62,75,83,81,76,72,75,80,81,76,86,88,91,88,78,87,88,76,44,62,35,44,29,64,65,69,59,4,3,172,72,Right,3,75,25,16,10,17
Agustín Budimir,26,Kenya,Bayern Munich,Bundesliga,CF,Complete Forward,91,93,129351444,277578,87,92,80,91,50,80,84,92,95,93,86,99,96,85,75,86,83,79,81,98,95,91,88,88,50,76,57,58,42,88,79,81,78,5,2,180,63,Right,10,65,12,10,7,16
Enzo Mertens,21,Bulgaria,Torino,Serie A,LW,Inside Forward,72,74,2428775,3504,86,78,79,86,31,63,93,85,76,83,72,68,82,82,78,81,74,68,80,89,85,86,89,89,27,58,27,33,28,65,66,64,60,3,2,185,78,Right,7,85,34,10,3,16
Aritz Jorginho,18,Bolivia,Las Palmas,La Liga,RW,Explosive Winger,61,71,526336,1000,78,74,72,80,24,60,71,76,75,69,73,80,70,65,64,77,64,70,85,81,80,76,73,88,32,61,24,30,25,68,67,62,51,3,2,190,84,Right,3,31,44,14,8,18
Ritsu Müller,22,Ecuador,Wolves,Premier League,LM,Winger,78,80,11144052,18666,85,78,81,84,55,71,91,79,71,85,87,73,81,87,73,87,76,87,81,82,84,80,83,90,48,80,53,47,55,67,70,65,63,4,3,172,74,Right,6,,3,30,1,4
Diogo Smith,23,Peru,Al Ittihad,Saudi Pro League,CF,Advanced Forward,69,77,1174099,1623,82,80,70,83,34,78,76,76,77,87,76,86,81,62,71,67,73,72,79,85,78,83,89,91,36,78,32,32,35,71,71,71,72,3,3,174,71,Right,1,110,40,25,14,14
Sergio Richard,31,Ecuador,Sevilla,La Liga,RB,Attacking Full Back,83,84,35771783,68397,78,64,75,77,76,77,78,71,60,64,63,67,70,74,69,74,78,79,79,76,77,75,71,76,83,84,76,82,84,75,83,74,74,2,3,171,91,Left,3,26,10,35,10,20
Karim Hakimi,20,Colombia,Bayern Munich,Bundesliga,RW,Inside Forward,81,88,19915509,33137,86,85,80,90,34,68,87,81,84,92,91,86,84,85,71,76,88,82,96,93,97,96,96,95,42,60,36,30,36,74,72,70,62,4,2,180,66,Right,8,114,26,5,2,16
Ferran Ferreira,27,Angola,Lens,Ligue 1,RW,Winger,80,80,23394391,58632,90,85,83,83,34,69,88,86,84,90,90,80,83,87,79,89,90,93,77,79,80,83,82,84,41,66,39,38,31,68,75,73,63,3,2,191,71,Right,1,42,49,0,2,18
Adrien Gvardiol,16,Iceland,Marseille,Ligue 1,GK,Sweeper Keeper,74,88,5321717,14305,50,16,48,53,11,81,44,46,20,23,20,20,20,43,45,52,40,60,63,58,51,52,53,45,20,84,20,20,20,82,83,75,75,4,4,173,88,Left,4,61,8,6,5,13
Sadio Cissé,24,Paraguay,Bayern Munich,Bundesliga,CM,Mezzala,82,87,35035842,86722,73,76,82,85,66,73,69,70,70,81,82,69,73,83,82,82,79,75,81,92,80,81,92,90,72,80,63,71,70,73,72,80,81,5,4,180,67,Right,6,105,14,0,2,18
Bamba Hakimi,25,Bolivia,Atalanta,Serie A,CAM,Classic 10,66,75,1449915,1930,72,74,83,82,36,58,68,71,74,80,79,71,80,88,87,83,75,73,91,81,74,79,79,87,32,61,36,35,27,59,56,61,52,3,5,186,82,Right,7,114,43,35,9,9
Darwin Witsel,29,DR Congo,Lens,Ligue 1,ST,Pressing Forward,73,77,3619726,4324,74,90,64,79,33,83,74,79,88,91,94,99,93,61,68,67,67,54,83,83,71,76,72,85,37,79,40,36,40,78,85,79,81,4,3,181,79,Right,3,104,60,23,7,0
Matthijs Lukić,25,Albania,Salernitana,Serie A,CAM,Shadow Striker,68,74,1224878,2474,68,74,81,78,42,63,67,64,79,77,78,73,75,74,74,84,80,78,84,85,78,76,78,85,41,64,46,40,47,60,58,62,67,5,4,181,67,Right,5,78,19,25,0,14
Yannick Aguerd,31,Serbia,Shakhtar Donetsk,Ukrainian PL,GK,Aerial Threat,79,79,10588777,20681,59,17,67,52,13,80,58,62,20,24,20,20,24,75,64,63,73,58,46,50,56,53,47,54,20,87,20,20,20,75,84,83,73,3,1,170,86,Right,4,74,7,22,4,13
Sofiane Romano,31,Zambia,Monaco,Ligue 1,RM,Winger,76,76,10605082,16340,84,75,81,81,52,65,89,84,70,69,80,73,70,76,89,79,83,71,75,82,75,81,84,75,51,63,50,50,61,60,70,67,65,5,3,179,79,Left,2,55,3,7,10,8
Kevin Witsel,16,Brazil,Cadiz,La Liga,RM,Wide Midfielder,62,80,326801,1000,74,67,70,74,45,60,73,77,73,72,59,71,63,76,71,71,73,77,68,80,78,79,69,81,47,54,52,44,42,67,56,56,62,3,2,172,85,Right,2,104,5,21,5,19
